Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.997316,14.386825,14.806833
1,gpt-3.5-turbo-0301,8.715852,8.8191,8.920578
2,gpt-3.5-turbo-0613,14.455213,14.410044,14.798547
3,gpt-3.5-turbo-16k,16.446239,15.744993,15.103029
4,gpt-3.5-turbo-16k-0613,14.668688,13.896119,16.213918
5,gpt-4,8.120532,8.502061,8.08001
6,gpt-4-0314,6.079631,7.982299,8.355483
7,gpt-4-0613,9.841358,9.46312,9.697908
