Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.94491,11.191588,13.483259
1,gpt-3.5-turbo-0301,9.986068,10.332543,9.67617
2,gpt-3.5-turbo-0613,12.51166,10.801411,10.5775
3,gpt-3.5-turbo-16k,18.547405,20.398781,20.439525
4,gpt-3.5-turbo-16k-0613,19.737374,20.309016,20.179449
5,gpt-4,11.067133,10.552983,10.261254
6,gpt-4-0314,12.825462,11.3864,12.671911
7,gpt-4-0613,10.137168,10.219913,10.006784
