Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,8.703995,8.917041,8.631885
1,gpt-3.5-turbo-0301,4.861996,4.873331,5.199487
2,gpt-3.5-turbo-0613,8.70801,8.783085,8.988717
3,gpt-3.5-turbo-16k,11.354488,12.756024,12.865993
4,gpt-3.5-turbo-16k-0613,12.277917,13.885573,11.890407
5,gpt-4,13.099992,14.705166,12.48813
6,gpt-4-0314,9.835012,10.060045,9.95409
7,gpt-4-0613,13.865335,15.39901,16.458976
