Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,30.875933,19.347805,17.187053
1,gpt-3.5-turbo-0301,13.832139,13.14181,13.587297
2,gpt-3.5-turbo-0613,39.992383,18.347094,
3,gpt-3.5-turbo-16k,17.942398,17.230896,18.628474
4,gpt-3.5-turbo-16k-0613,19.579081,19.556337,20.014669
5,gpt-4,9.584858,8.876596,8.998056
6,gpt-4-0314,14.124185,12.771771,12.603015
7,gpt-4-0613,7.872798,8.285598,9.556666
