Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,17.022448,15.937552,15.554892
1,gpt-3.5-turbo-0301,12.405886,11.775212,11.765877
2,gpt-3.5-turbo-0613,3.559046,16.607077,16.490201
3,gpt-3.5-turbo-16k,14.060864,13.85654,13.488642
4,gpt-3.5-turbo-16k-0613,17.186148,16.460199,15.190005
5,gpt-4,17.240055,18.540103,18.566845
6,gpt-4-0314,27.025541,26.110856,27.693131
7,gpt-4-0613,16.315526,17.5309,16.538827
