Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.499903,10.433369,11.662208
1,gpt-3.5-turbo-0301,7.779279,7.903903,7.936747
2,gpt-3.5-turbo-0613,10.446253,10.622694,10.538956
3,gpt-3.5-turbo-16k,17.209288,15.35125,16.266785
4,gpt-3.5-turbo-16k-0613,16.609813,16.617659,18.393085
5,gpt-4,8.808408,11.000096,9.948913
6,gpt-4-0314,14.494457,16.257866,17.347523
7,gpt-4-0613,9.373466,10.897554,10.085414
