Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.531357,173.726272,10.686849
1,gpt-3.5-turbo-0301,14.135436,14.250017,13.287993
2,gpt-3.5-turbo-0613,9.543483,10.651272,10.68503
3,gpt-3.5-turbo-16k,25.099453,23.308983,24.734035
4,gpt-3.5-turbo-16k-0613,26.198634,23.066896,27.036076
5,gpt-4,18.283341,15.907318,17.139852
6,gpt-4-0314,16.913849,16.993355,20.446217
7,gpt-4-0613,15.778423,17.105328,13.432299
