Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.737193,19.231508,12.520247
1,gpt-3.5-turbo-0301,8.379043,8.044569,7.926001
2,gpt-3.5-turbo-0613,11.975006,11.773718,11.71252
3,gpt-3.5-turbo-16k,21.176269,20.561551,20.564631
4,gpt-3.5-turbo-16k-0613,20.610873,21.449672,22.073263
5,gpt-4,16.862487,15.581172,18.325494
6,gpt-4-0314,13.856402,14.365124,10.496539
7,gpt-4-0613,17.953111,17.140343,16.425867
