Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,16.146474,31.406123,12.377949
1,gpt-3.5-turbo-0301,11.28548,9.798815,9.764362
2,gpt-3.5-turbo-0613,25.423931,12.07675,18.141269
3,gpt-3.5-turbo-16k,21.268526,18.996139,18.099338
4,gpt-3.5-turbo-16k-0613,19.796108,19.786542,17.742851
5,gpt-4,19.398867,18.985061,17.279086
6,gpt-4-0314,13.153264,16.391333,13.102508
7,gpt-4-0613,20.097638,21.619464,18.578061
