Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,18.584305,18.349522,19.511327
1,gpt-3.5-turbo-0301,,16.444129,17.710055
2,gpt-3.5-turbo-0613,22.659708,19.892307,22.702952
3,gpt-3.5-turbo-16k,32.845794,36.914194,
4,gpt-3.5-turbo-16k-0613,28.366188,31.456782,26.99159
5,gpt-4,10.079379,10.181494,9.759369
6,gpt-4-0314,13.11911,13.04758,13.068386
7,gpt-4-0613,9.481985,11.002644,10.171237
