Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.084605,11.776102,19.207458
1,gpt-3.5-turbo-0301,15.001249,15.4448,15.038099
2,gpt-3.5-turbo-0613,12.967008,24.385696,11.658664
3,gpt-3.5-turbo-16k,20.857029,21.631814,21.077592
4,gpt-3.5-turbo-16k-0613,16.922898,16.574845,17.16765
5,gpt-4,265.531349,15.131094,13.132772
6,gpt-4-0314,15.336731,16.337749,15.047918
7,gpt-4-0613,16.769705,19.570012,15.019183
