Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.808816,12.370823,12.26954
1,gpt-3.5-turbo-0301,10.861784,10.781353,11.381215
2,gpt-3.5-turbo-0613,11.911976,14.505394,12.422372
3,gpt-3.5-turbo-16k,17.044231,15.15085,16.07789
4,gpt-3.5-turbo-16k-0613,15.932052,16.793307,16.558491
5,gpt-4,17.471565,18.410598,17.848848
6,gpt-4-0314,14.167125,13.786211,12.87516
7,gpt-4-0613,19.838529,19.682616,17.137895
