Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,28.560579,42.389885,14.840462
1,gpt-3.5-turbo-0301,19.01055,17.585241,19.044694
2,gpt-3.5-turbo-0613,15.00591,36.975027,14.883204
3,gpt-3.5-turbo-16k,26.805673,31.692434,
4,gpt-3.5-turbo-16k-0613,25.959953,26.468704,24.194906
5,gpt-4,12.119742,12.914107,13.906787
6,gpt-4-0314,13.602477,13.491278,13.590873
7,gpt-4-0613,11.428225,15.529549,14.357735
