Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.341994,12.740594,12.320463
1,gpt-3.5-turbo-0301,11.261626,11.713602,11.632044
2,gpt-3.5-turbo-0613,3.692202,11.810075,3.667718
3,gpt-3.5-turbo-16k,19.748852,21.562752,18.024773
4,gpt-3.5-turbo-16k-0613,21.37538,22.54555,20.120915
5,gpt-4,12.014589,11.255887,11.914317
6,gpt-4-0314,14.473154,14.07582,14.500036
7,gpt-4-0613,11.674943,11.801896,11.966113
