Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,16.149446,11.258175,14.33203
1,gpt-3.5-turbo-0301,14.683147,13.514261,15.025877
2,gpt-3.5-turbo-0613,13.326475,12.4842,11.614681
3,gpt-3.5-turbo-16k,19.075729,19.625438,20.237912
4,gpt-3.5-turbo-16k-0613,20.080285,19.992538,19.96356
5,gpt-4,11.646805,96.792068,13.540552
6,gpt-4-0314,11.987308,10.399484,12.395115
7,gpt-4-0613,12.674523,10.53531,11.271779
