Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.271927,12.824621,12.283541
1,gpt-3.5-turbo-0301,16.862622,16.758945,17.420609
2,gpt-3.5-turbo-0613,27.155788,11.670138,12.662305
3,gpt-3.5-turbo-16k,31.675908,39.918695,
4,gpt-3.5-turbo-16k-0613,,,26.713133
5,gpt-4,17.694556,16.183915,15.971923
6,gpt-4-0314,18.284209,15.208543,19.583453
7,gpt-4-0613,18.285045,13.885786,16.518774
