Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.874222,11.580268,11.615169
1,gpt-3.5-turbo-0301,8.536123,8.738434,9.068089
2,gpt-3.5-turbo-0613,11.438406,11.884438,11.462378
3,gpt-3.5-turbo-16k,12.161593,11.800928,11.248404
4,gpt-3.5-turbo-16k-0613,12.714955,10.12862,12.701342
5,gpt-4,12.969099,12.783089,12.583649
6,gpt-4-0314,29.154403,24.275419,24.180987
7,gpt-4-0613,13.411084,13.236051,13.379515
