Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,,12.324712,11.261607
1,gpt-3.5-turbo-0301,11.909461,12.621355,12.270561
2,gpt-3.5-turbo-0613,11.714319,11.235046,12.261254
3,gpt-3.5-turbo-16k,17.203457,17.905273,17.856941
4,gpt-3.5-turbo-16k-0613,15.262541,16.781254,16.051406
5,gpt-4,18.327115,15.995065,15.287945
6,gpt-4-0314,14.578617,14.861774,13.944002
7,gpt-4-0613,18.282536,16.924643,23.323681
