Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,44.509258,12.032728,12.595885
1,gpt-3.5-turbo-0301,13.336888,13.172586,13.277615
2,gpt-3.5-turbo-0613,11.590242,11.532347,16.719312
3,gpt-3.5-turbo-16k,20.836319,26.099353,20.809914
4,gpt-3.5-turbo-16k-0613,23.782352,20.308232,25.58696
5,gpt-4,13.248957,14.057455,14.233479
6,gpt-4-0314,11.274583,13.664855,12.171226
7,gpt-4-0613,13.502629,12.642758,14.202154
