Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.78986,11.557569,12.038994
1,gpt-3.5-turbo-0301,10.203633,9.671739,10.221588
2,gpt-3.5-turbo-0613,11.400964,15.892618,11.153213
3,gpt-3.5-turbo-16k,16.474416,19.857388,20.206214
4,gpt-3.5-turbo-16k-0613,20.665924,17.891924,18.509508
5,gpt-4,15.750727,14.953936,12.490556
6,gpt-4-0314,13.074407,13.04342,12.237705
7,gpt-4-0613,15.957842,15.418408,14.981727
