Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.992289,13.390859,11.900181
1,gpt-3.5-turbo-0301,15.079228,15.953884,14.736722
2,gpt-3.5-turbo-0613,11.51271,12.488405,12.190356
3,gpt-3.5-turbo-16k,25.05629,22.492463,23.920174
4,gpt-3.5-turbo-16k-0613,25.682902,27.931265,23.94148
5,gpt-4,11.723084,12.240889,11.605587
6,gpt-4-0314,13.797724,15.332787,14.680279
7,gpt-4-0613,12.251221,10.459564,11.089873
