Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,186.130177,15.988816,32.267316
1,gpt-3.5-turbo-0301,14.911859,14.172939,15.61648
2,gpt-3.5-turbo-0613,,22.469139,22.579895
3,gpt-3.5-turbo-16k,19.620369,,20.020803
4,gpt-3.5-turbo-16k-0613,19.839332,19.025925,19.39171
5,gpt-4,13.328913,15.081972,16.455093
6,gpt-4-0314,11.959947,13.273349,15.75564
7,gpt-4-0613,13.717216,14.97471,17.138636
