Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.552724,24.55752,
1,gpt-3.5-turbo-0301,10.856866,10.815262,10.938113
2,gpt-3.5-turbo-0613,12.833877,12.956893,12.352991
3,gpt-3.5-turbo-16k,22.650915,22.139087,22.867639
4,gpt-3.5-turbo-16k-0613,,24.297853,
5,gpt-4,16.168329,14.8733,17.858091
6,gpt-4-0314,17.216771,14.352675,16.583515
7,gpt-4-0613,16.148856,14.227576,16.571145
