Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,21.80231,13.579663,13.672768
1,gpt-3.5-turbo-0301,13.829794,14.608531,14.212849
2,gpt-3.5-turbo-0613,13.583984,21.327079,14.599295
3,gpt-3.5-turbo-16k,27.633727,25.705049,23.974465
4,gpt-3.5-turbo-16k-0613,27.932308,27.151181,28.901406
5,gpt-4,16.025145,14.490947,14.088249
6,gpt-4-0314,15.050157,15.225689,15.133952
7,gpt-4-0613,14.309084,15.038304,13.279917
