Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,19.674623,10.7543,11.269858
1,gpt-3.5-turbo-0301,11.323889,12.32628,12.473507
2,gpt-3.5-turbo-0613,11.389579,12.95221,11.334605
3,gpt-3.5-turbo-16k,18.620158,17.44036,18.281893
4,gpt-3.5-turbo-16k-0613,17.318527,17.108255,16.880405
5,gpt-4,14.159378,15.385767,14.67774
6,gpt-4-0314,16.305028,14.601918,14.951604
7,gpt-4-0613,16.461436,15.391616,15.822009
