Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.43766,11.695509,11.363006
1,gpt-3.5-turbo-0301,6.166022,6.380366,6.363472
2,gpt-3.5-turbo-0613,10.896853,10.61044,12.34739
3,gpt-3.5-turbo-16k,7.496673,7.058172,6.72143
4,gpt-3.5-turbo-16k-0613,6.675537,8.221542,5.775473
5,gpt-4,11.585269,10.707725,9.163513
6,gpt-4-0314,9.302476,9.916093,10.553496
7,gpt-4-0613,10.246247,9.633696,10.267276
