Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.039123,12.601411,13.336338
1,gpt-3.5-turbo-0301,14.676639,13.97705,15.010962
2,gpt-3.5-turbo-0613,11.793525,11.345947,11.382614
3,gpt-3.5-turbo-16k,24.081841,24.264224,21.227165
4,gpt-3.5-turbo-16k-0613,22.500267,23.508797,22.976118
5,gpt-4,11.369263,10.985472,11.688544
6,gpt-4-0314,12.964458,13.94176,11.804051
7,gpt-4-0613,11.854862,11.049687,11.989448
