Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,7.379119,7.608294,8.046099
1,gpt-3.5-turbo-0301,4.255082,3.926506,4.176658
2,gpt-3.5-turbo-0613,7.432556,,8.050564
3,gpt-3.5-turbo-16k,5.167215,4.914139,5.654231
4,gpt-3.5-turbo-16k-0613,5.03728,5.210901,6.017603
5,gpt-4,13.22101,12.600639,13.965769
6,gpt-4-0314,10.845509,11.040724,11.744707
7,gpt-4-0613,11.400593,14.329923,14.529271
