Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,9.672739,10.079047,10.640073
1,gpt-3.5-turbo-0301,5.72748,5.995621,5.83434
2,gpt-3.5-turbo-0613,10.261368,9.547735,9.934614
3,gpt-3.5-turbo-16k,12.091942,12.140037,13.903693
4,gpt-3.5-turbo-16k-0613,13.045557,11.49723,12.427929
5,gpt-4,12.451566,12.478844,11.744406
6,gpt-4-0314,11.245516,11.878507,11.180199
7,gpt-4-0613,10.339013,12.451988,11.423022
