Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,,14.291429,12.491431
1,gpt-3.5-turbo-0301,11.982356,12.707254,12.429982
2,gpt-3.5-turbo-0613,11.793361,10.348229,15.241867
3,gpt-3.5-turbo-16k,20.281468,18.114811,20.533754
4,gpt-3.5-turbo-16k-0613,18.403166,19.595116,19.222478
5,gpt-4,11.96428,12.645741,11.256135
6,gpt-4-0314,8.886196,8.605659,8.076985
7,gpt-4-0613,12.100246,11.143187,13.238949
