Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.437768,10.390666,10.925155
1,gpt-3.5-turbo-0301,8.249143,8.150507,7.984414
2,gpt-3.5-turbo-0613,13.138899,10.863991,11.655731
3,gpt-3.5-turbo-16k,11.072747,10.300056,10.131521
4,gpt-3.5-turbo-16k-0613,11.011881,11.209566,11.571458
5,gpt-4,8.014921,10.73306,10.29287
6,gpt-4-0314,8.994312,10.365864,7.741514
7,gpt-4-0613,9.295125,8.706568,10.554792
