Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,20.273393,20.617738,17.556452
1,gpt-3.5-turbo-0301,14.914266,14.770918,15.853524
2,gpt-3.5-turbo-0613,18.80747,37.63779,17.380936
3,gpt-3.5-turbo-16k,,24.949523,24.837469
4,gpt-3.5-turbo-16k-0613,23.180249,21.095063,22.485923
5,gpt-4,15.954976,14.061654,16.550253
6,gpt-4-0314,15.356249,16.490508,13.559752
7,gpt-4-0613,14.835923,13.405525,13.531333
