Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,24.296052,15.758596,16.060268
1,gpt-3.5-turbo-0301,9.199613,9.476218,8.999176
2,gpt-3.5-turbo-0613,14.539051,,39.262612
3,gpt-3.5-turbo-16k,19.108375,18.465032,17.402327
4,gpt-3.5-turbo-16k-0613,18.819665,19.670786,20.593844
5,gpt-4,17.618808,17.792543,17.886734
6,gpt-4-0314,14.710979,16.91033,14.628397
7,gpt-4-0613,17.465749,15.606981,18.061737
