Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.263286,15.016263,10.074915
1,gpt-3.5-turbo-0301,11.620059,10.71991,10.784063
2,gpt-3.5-turbo-0613,16.84842,10.870085,10.911192
3,gpt-3.5-turbo-16k,18.680271,19.359786,18.870309
4,gpt-3.5-turbo-16k-0613,17.112568,21.546105,18.793485
5,gpt-4,17.472047,17.315987,16.49669
6,gpt-4-0314,15.816685,14.671483,13.808403
7,gpt-4-0613,18.859365,16.828123,14.243928
