Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.566622,10.407178,13.892138
1,gpt-3.5-turbo-0301,7.279402,6.915147,7.106693
2,gpt-3.5-turbo-0613,14.031513,10.085394,10.041712
3,gpt-3.5-turbo-16k,11.508683,14.618287,12.321339
4,gpt-3.5-turbo-16k-0613,11.754322,12.753405,12.191813
5,gpt-4,8.587785,8.203015,9.632414
6,gpt-4-0314,10.89859,10.02155,11.607005
7,gpt-4-0613,7.826768,8.924136,7.594511
