Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.663832,11.487931,11.723116
1,gpt-3.5-turbo-0301,10.430099,10.496839,10.721941
2,gpt-3.5-turbo-0613,24.668094,11.549916,11.385368
3,gpt-3.5-turbo-16k,19.441628,18.772831,19.953921
4,gpt-3.5-turbo-16k-0613,20.964512,21.611329,19.042565
5,gpt-4,14.704581,11.560811,12.682065
6,gpt-4-0314,10.701228,10.614165,10.658555
7,gpt-4-0613,16.098046,13.446362,13.355253
