Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.177501,19.831489,14.126277
1,gpt-3.5-turbo-0301,13.673661,12.611077,12.15428
2,gpt-3.5-turbo-0613,17.772887,15.480714,
3,gpt-3.5-turbo-16k,16.006048,17.919921,18.845186
4,gpt-3.5-turbo-16k-0613,15.596395,15.775958,20.817279
5,gpt-4,13.486486,13.712405,13.086806
6,gpt-4-0314,11.227022,11.845181,15.744153
7,gpt-4-0613,13.945212,16.11878,13.731115
