Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.39862,13.483863,11.479845
1,gpt-3.5-turbo-0301,9.001957,9.067313,9.233354
2,gpt-3.5-turbo-0613,6.898397,11.06734,10.530623
3,gpt-3.5-turbo-16k,16.954573,16.486383,16.872428
4,gpt-3.5-turbo-16k-0613,18.707367,17.676836,17.776349
5,gpt-4,14.998673,15.042647,16.905611
6,gpt-4-0314,14.698989,15.253579,18.520297
7,gpt-4-0613,14.524657,15.007667,14.341839
