Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.705809,14.476805,18.95113
1,gpt-3.5-turbo-0301,10.886778,10.796433,12.028167
2,gpt-3.5-turbo-0613,12.883529,19.045156,13.277007
3,gpt-3.5-turbo-16k,25.76504,26.806583,24.773708
4,gpt-3.5-turbo-16k-0613,24.5631,25.451559,23.3593
5,gpt-4,17.803657,15.771285,16.796207
6,gpt-4-0314,20.873665,17.843416,15.414059
7,gpt-4-0613,17.836231,15.790061,17.589202
