Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.347038,11.657784,14.327635
1,gpt-3.5-turbo-0301,12.874552,13.522497,13.70585
2,gpt-3.5-turbo-0613,16.650411,20.046856,13.552976
3,gpt-3.5-turbo-16k,20.393817,,22.482626
4,gpt-3.5-turbo-16k-0613,20.130662,19.191903,17.933211
5,gpt-4,16.489648,16.559279,18.729003
6,gpt-4-0314,15.228248,17.482667,15.21114
7,gpt-4-0613,20.590303,16.021864,21.7042
