Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.306687,12.951921,12.13066
1,gpt-3.5-turbo-0301,6.417765,7.065102,6.478398
2,gpt-3.5-turbo-0613,11.825865,11.094191,11.821886
3,gpt-3.5-turbo-16k,11.618915,12.201933,10.225358
4,gpt-3.5-turbo-16k-0613,10.865324,10.780065,11.138009
5,gpt-4,7.251962,9.957011,9.140013
6,gpt-4-0314,13.717976,16.244269,14.316814
7,gpt-4-0613,11.13193,9.469005,9.270054
