Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.024402,10.375632,
1,gpt-3.5-turbo-0301,7.173159,6.969154,7.322789
2,gpt-3.5-turbo-0613,12.176785,14.406894,10.880278
3,gpt-3.5-turbo-16k,11.032733,10.494767,12.332935
4,gpt-3.5-turbo-16k-0613,10.499885,9.238704,10.757949
5,gpt-4,8.519631,7.275813,8.559763
6,gpt-4-0314,9.926226,10.455747,10.803583
7,gpt-4-0613,9.723455,10.763509,9.892766
