Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.955273,12.986339,11.219476
1,gpt-3.5-turbo-0301,8.344201,8.554063,8.81
2,gpt-3.5-turbo-0613,11.437567,11.239243,11.786745
3,gpt-3.5-turbo-16k,15.820004,13.773122,15.019442
4,gpt-3.5-turbo-16k-0613,13.267161,,15.305764
5,gpt-4,9.782719,12.349843,11.290401
6,gpt-4-0314,12.136161,13.752887,12.305646
7,gpt-4-0613,9.565474,11.01918,10.336231
