Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.1935,10.278832,10.406458
1,gpt-3.5-turbo-0301,7.175676,7.328198,7.205778
2,gpt-3.5-turbo-0613,10.803537,13.189599,10.547389
3,gpt-3.5-turbo-16k,13.96591,12.328465,11.92373
4,gpt-3.5-turbo-16k-0613,11.867798,12.849775,13.118066
5,gpt-4,8.569443,8.416581,8.879744
6,gpt-4-0314,6.766931,6.953202,9.07345
7,gpt-4-0613,8.540218,8.407472,8.08214
