Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,18.230492,13.045054,12.703177
1,gpt-3.5-turbo-0301,8.562108,8.053901,8.016576
2,gpt-3.5-turbo-0613,12.094914,12.583428,16.487928
3,gpt-3.5-turbo-16k,13.938019,15.342158,14.129705
4,gpt-3.5-turbo-16k-0613,16.365365,15.763686,15.194761
5,gpt-4,11.982276,11.764501,12.044135
6,gpt-4-0314,15.568708,17.800349,17.528403
7,gpt-4-0613,14.708845,13.465398,14.045269
