Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.430438,10.745355,10.22073
1,gpt-3.5-turbo-0301,7.779591,8.683017,8.165402
2,gpt-3.5-turbo-0613,9.761926,10.479273,9.980159
3,gpt-3.5-turbo-16k,17.818897,16.088526,16.101197
4,gpt-3.5-turbo-16k-0613,15.534568,18.014444,16.095543
5,gpt-4,12.436016,11.702769,11.991438
6,gpt-4-0314,12.443492,12.766345,14.944875
7,gpt-4-0613,11.993146,10.566358,11.657534
