Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,,15.929647,16.07354
1,gpt-3.5-turbo-0301,14.146544,13.401178,13.693854
2,gpt-3.5-turbo-0613,21.491591,14.586225,21.518709
3,gpt-3.5-turbo-16k,28.379672,31.457604,25.707478
4,gpt-3.5-turbo-16k-0613,24.173772,21.683774,28.695042
5,gpt-4,7.350756,7.746501,8.46827
6,gpt-4-0314,12.330532,12.203639,11.416967
7,gpt-4-0613,7.350685,7.185545,8.488403
