Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.134381,10.953365,19.520717
1,gpt-3.5-turbo-0301,12.468429,13.088505,13.598724
2,gpt-3.5-turbo-0613,28.600561,28.015424,12.004468
3,gpt-3.5-turbo-16k,25.473508,19.682497,19.048437
4,gpt-3.5-turbo-16k-0613,24.826571,28.820416,18.34654
5,gpt-4,18.638129,18.312013,18.442579
6,gpt-4-0314,22.275487,21.173661,20.623962
7,gpt-4-0613,19.295481,,18.18851
