Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.276344,15.10942,11.705784
1,gpt-3.5-turbo-0301,7.026473,7.615021,7.462513
2,gpt-3.5-turbo-0613,11.04504,11.026986,11.738304
3,gpt-3.5-turbo-16k,18.960652,20.029732,17.887421
4,gpt-3.5-turbo-16k-0613,20.652697,21.309651,19.943083
5,gpt-4,11.98776,10.625303,10.934361
6,gpt-4-0314,12.995126,12.001097,11.758189
7,gpt-4-0613,13.908802,10.489167,12.370442
