Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.539984,10.58343,10.548796
1,gpt-3.5-turbo-0301,7.746262,7.628561,7.80088
2,gpt-3.5-turbo-0613,9.477961,9.512547,9.690102
3,gpt-3.5-turbo-16k,14.193349,13.529113,13.321638
4,gpt-3.5-turbo-16k-0613,18.791671,14.353452,13.532673
5,gpt-4,16.948191,22.633343,18.202004
6,gpt-4-0314,16.25453,17.847224,18.859072
7,gpt-4-0613,15.007423,18.108284,17.410273
