Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.771787,29.547388,18.014602
1,gpt-3.5-turbo-0301,10.343756,9.98685,9.360767
2,gpt-3.5-turbo-0613,12.914553,25.761723,33.284293
3,gpt-3.5-turbo-16k,17.751145,19.060744,18.771332
4,gpt-3.5-turbo-16k-0613,17.175042,18.546055,18.893484
5,gpt-4,15.527945,15.360517,15.616814
6,gpt-4-0314,20.380915,19.822852,16.311544
7,gpt-4-0613,14.509398,15.840696,13.74932
