Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,14.120207,,
1,gpt-3.5-turbo-0301,15.832901,14.457431,14.789236
2,gpt-3.5-turbo-0613,,13.610071,13.121241
3,gpt-3.5-turbo-16k,26.539053,23.265414,25.096643
4,gpt-3.5-turbo-16k-0613,26.775989,26.299485,29.882555
5,gpt-4,14.504367,14.430635,14.417179
6,gpt-4-0314,19.430145,14.950516,15.399107
7,gpt-4-0613,14.186678,13.157438,14.381569
