Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,24.44563,21.18633,16.310549
1,gpt-3.5-turbo-0301,12.955837,13.344611,13.727677
2,gpt-3.5-turbo-0613,47.750185,25.388028,14.258609
3,gpt-3.5-turbo-16k,22.459495,25.428068,20.738855
4,gpt-3.5-turbo-16k-0613,22.385135,25.103803,22.187946
5,gpt-4,14.304169,14.384383,11.872746
6,gpt-4-0314,10.821882,11.014107,12.489001
7,gpt-4-0613,12.694336,13.683225,13.189971
