Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,12.65779,12.083953,16.205944
1,gpt-3.5-turbo-0301,14.816405,13.283391,13.897119
2,gpt-3.5-turbo-0613,22.579253,20.863472,29.193565
3,gpt-3.5-turbo-16k,22.494317,22.498529,22.118554
4,gpt-3.5-turbo-16k-0613,20.55098,19.989383,21.567736
5,gpt-4,11.709376,11.130229,11.522007
6,gpt-4-0314,11.946687,10.842197,11.613682
7,gpt-4-0613,10.462154,9.043925,9.092908
