Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.778668,12.415658,11.879541
1,gpt-3.5-turbo-0301,9.176049,10.116357,10.205332
2,gpt-3.5-turbo-0613,12.568511,12.443832,18.082122
3,gpt-3.5-turbo-16k,21.48713,16.736353,20.151298
4,gpt-3.5-turbo-16k-0613,17.072194,17.686802,19.652904
5,gpt-4,17.471674,17.519596,17.413072
6,gpt-4-0314,15.916675,15.555324,16.196887
7,gpt-4-0613,16.77497,15.46819,20.089476
