Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.724984,11.00553,11.12258
1,gpt-3.5-turbo-0301,7.739236,7.967146,8.342169
2,gpt-3.5-turbo-0613,10.496471,11.970534,10.572878
3,gpt-3.5-turbo-16k,15.804747,15.471503,15.86264
4,gpt-3.5-turbo-16k-0613,16.233535,15.899915,15.721415
5,gpt-4,11.569421,11.204807,11.471155
6,gpt-4-0314,14.735839,16.156247,16.30961
7,gpt-4-0613,11.42532,9.700576,10.201023
