Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,17.811201,17.299591,18.770117
1,gpt-3.5-turbo-0301,11.130168,11.530603,11.611924
2,gpt-3.5-turbo-0613,19.069587,20.212933,19.994605
3,gpt-3.5-turbo-16k,16.581718,18.155506,16.117007
4,gpt-3.5-turbo-16k-0613,15.971615,15.488454,15.642467
5,gpt-4,14.872102,16.118019,16.16336
6,gpt-4-0314,11.466494,10.6443,11.685464
7,gpt-4-0613,15.932698,13.477369,14.11346
