Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,10.553729,10.580306,9.935426
1,gpt-3.5-turbo-0301,7.761999,7.740345,7.851814
2,gpt-3.5-turbo-0613,10.955519,10.72291,11.129962
3,gpt-3.5-turbo-16k,14.372188,14.395512,15.105298
4,gpt-3.5-turbo-16k-0613,15.406408,15.406031,13.505697
5,gpt-4,9.991867,10.012892,9.481501
6,gpt-4-0314,13.671537,17.24281,14.860457
7,gpt-4-0613,10.574994,10.692599,9.571724
