Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,23.707686,12.460467,11.988163
1,gpt-3.5-turbo-0301,10.72009,10.836105,11.051068
2,gpt-3.5-turbo-0613,11.757102,11.739018,11.300109
3,gpt-3.5-turbo-16k,23.211784,20.09563,22.023026
4,gpt-3.5-turbo-16k-0613,21.276532,22.057016,21.150751
5,gpt-4,13.162974,14.866631,16.914643
6,gpt-4-0314,20.168195,17.261741,20.318701
7,gpt-4-0613,15.873431,15.592781,15.605464
