Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.857124,12.159582,35.426742
1,gpt-3.5-turbo-0301,6.605481,7.734692,6.903557
2,gpt-3.5-turbo-0613,10.939194,11.691433,14.731568
3,gpt-3.5-turbo-16k,17.616575,18.873535,19.275476
4,gpt-3.5-turbo-16k-0613,20.039333,19.485751,19.404172
5,gpt-4,15.034642,17.543849,15.741174
6,gpt-4-0314,19.130551,19.206019,16.864856
7,gpt-4-0613,16.08181,15.845059,16.68902
