Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,11.466192,11.788314,11.111989
1,gpt-3.5-turbo-0301,5.145577,4.844484,4.936266
2,gpt-3.5-turbo-0613,10.378221,10.834017,10.552219
3,gpt-3.5-turbo-16k,7.789092,8.773967,8.823019
4,gpt-3.5-turbo-16k-0613,7.016059,8.808004,8.794385
5,gpt-4,18.815728,16.030731,15.00259
6,gpt-4-0314,11.118883,12.168932,11.193968
7,gpt-4-0613,15.918407,15.726606,17.155528
