Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,34.399612,13.292083,37.736628
1,gpt-3.5-turbo-0301,12.621491,13.692383,12.840293
2,gpt-3.5-turbo-0613,12.541549,12.058782,36.316129
3,gpt-3.5-turbo-16k,25.085963,24.73043,22.352603
4,gpt-3.5-turbo-16k-0613,21.342725,25.007864,24.801456
5,gpt-4,12.420207,13.081898,12.706007
6,gpt-4-0314,10.506195,10.499437,12.106765
7,gpt-4-0613,11.770639,14.46252,10.940057
