Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,24.267667,12.787892,12.682149
1,gpt-3.5-turbo-0301,18.535337,18.566987,17.664968
2,gpt-3.5-turbo-0613,11.960321,46.110325,26.046574
3,gpt-3.5-turbo-16k,24.560329,24.17397,22.085434
4,gpt-3.5-turbo-16k-0613,26.079027,26.510072,
5,gpt-4,16.387369,16.618719,17.14043
6,gpt-4-0314,13.27974,13.292251,12.417025
7,gpt-4-0613,15.802661,18.527895,18.69719
