Prompt Type,Model,long,medium,short
Iteration,,1,1,1
0,gpt-3.5-turbo,13.587713,16.659963,11.705194
1,gpt-3.5-turbo-0301,12.469693,11.205911,11.284022
2,gpt-3.5-turbo-0613,16.42208,14.577432,10.346582
3,gpt-3.5-turbo-16k,21.019567,15.785592,19.960685
4,gpt-3.5-turbo-16k-0613,20.728209,20.906138,18.399612
5,gpt-4,16.269309,15.205041,14.245238
6,gpt-4-0314,12.83029,11.848085,12.14174
7,gpt-4-0613,13.691499,14.950378,12.709232
